seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss,survived,died,fallback_steps,optimistic_fallback_steps,coin_preference_steps
33136,136,4,our_agent,9,4,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",2,7,1,0,0,1,0,0,0,0
33137,137,4,our_agent,5,0,1,0,400,2,9,2,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 1}",9,-4,0,0,1,1,0,0,0,0
33138,138,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,-1,0,0,1,1,0,0,0,0
33139,139,4,our_agent,1,1,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-3,0,0,1,1,0,0,0,0
33140,140,4,our_agent,8,3,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",4,4,1,0,0,1,0,0,0,0
33141,141,4,our_agent,0,0,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 7}",7,-7,0,0,1,1,0,0,0,0
33142,142,4,our_agent,6,1,1,0,159,0,9,2,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",9,-3,0,0,1,0,1,4,0,0
33143,143,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,1,1,0,0,1,0,0,0,0
33144,144,4,our_agent,0,0,0,0,191,1,9,2,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 7}",7,-7,0,0,1,0,1,4,0,0
33145,145,4,our_agent,3,3,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,1,1,0,0,1,0,0,0,0
33146,146,4,our_agent,4,4,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,1,1,0,0,1,0,0,0,0
33147,147,4,our_agent,1,1,0,0,134,2,9,1,2,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",9,-8,0,0,1,0,1,2,0,0
33148,148,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-5,0,0,1,1,0,0,0,0
33149,149,4,our_agent,3,3,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,0
33150,150,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,0,0,1,0,1,0,0,0,0
33151,151,4,our_agent,9,4,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 5}",5,4,1,0,0,1,0,0,0,0
33152,152,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-6,0,0,1,1,0,0,0,0
33153,153,4,our_agent,0,0,0,0,265,1,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 7}",7,-7,0,0,1,1,0,0,0,0
33154,154,4,our_agent,6,1,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",5,1,1,0,0,1,0,0,0,0
33155,155,4,our_agent,1,1,0,0,92,0,9,2,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-7,0,0,1,0,1,4,0,0
33156,156,4,our_agent,3,3,0,0,400,0,8,1,2,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",8,-5,0,0,1,1,0,0,0,0
33157,157,4,our_agent,8,3,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,5,1,0,0,1,0,0,0,0
33158,158,4,our_agent,0,0,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 4}",9,-9,0,0,1,1,0,0,0,0
33159,159,4,our_agent,13,3,2,0,400,0,9,2,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",5,8,1,0,0,1,0,0,0,0
33160,160,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-3,0,0,1,1,0,0,0,0
33161,161,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-3,0,0,1,1,0,0,0,0
33162,162,4,our_agent,4,4,0,0,246,0,9,0,3,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,1,1,0,0,1,0,0,0,0
33163,163,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,0
33164,164,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,0
33165,165,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-2,0,0,1,1,0,0,0,0
33166,166,4,our_agent,4,4,0,0,400,0,8,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-2,0,0,1,1,0,0,0,0
33167,167,4,our_agent,1,1,0,0,113,0,9,4,2,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 12, ""rule_based_agent_2"": 10}",12,-11,0,0,1,0,1,4,0,0
33168,168,4,our_agent,9,4,1,0,400,0,9,2,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",6,3,1,0,0,1,0,0,0,0
33169,169,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 6}",7,-7,0,0,1,1,0,0,0,0
33170,170,4,our_agent,7,2,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,2,1,0,0,1,0,0,0,0
33171,171,4,our_agent,5,5,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-2,0,0,1,1,0,0,0,0
33172,172,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,1,1,0,0,1,0,0,0,0
33173,173,4,our_agent,1,1,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 4}",4,-3,0,0,1,1,0,0,0,0
33174,174,4,our_agent,2,2,0,0,400,1,9,0,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",4,-2,0,0,1,1,0,0,0,0
33175,175,4,our_agent,2,2,0,0,106,1,9,2,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 15}",15,-13,0,0,1,0,1,4,0,0
33176,176,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
33177,177,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 6}",6,-4,0,0,1,1,0,0,0,0
33178,178,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 7}",7,-6,0,0,1,1,0,0,0,0
33179,179,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,2,1,0,0,1,0,0,0,0
33180,180,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,1,1,0,0,1,0,0,0,0
33181,181,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-2,0,0,1,1,0,0,0,0
33182,182,4,our_agent,1,1,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 4}",6,-5,0,0,1,1,0,0,0,0
33183,183,4,our_agent,4,4,0,0,400,0,8,3,0,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 7}",7,-3,0,0,1,1,0,0,0,0
33184,184,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 0}",7,-4,0,0,1,1,0,0,0,0
33185,185,4,our_agent,4,4,0,0,145,0,9,2,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 5}",8,-4,0,0,1,0,1,2,0,0
33186,186,4,our_agent,7,2,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,4,1,0,0,1,0,0,0,0
33187,187,4,our_agent,1,1,0,0,400,2,9,0,2,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",7,-6,0,0,1,1,0,0,0,0
33188,188,4,our_agent,7,2,1,0,400,0,9,2,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 0}",8,-1,0,0,1,1,0,0,0,0
33189,189,4,our_agent,5,5,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,3,1,0,0,1,0,0,0,0
33190,190,4,our_agent,0,0,0,0,143,2,8,2,2,"{""rule_based_agent_0"": 14, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",14,-14,0,0,1,0,1,4,0,0
33191,191,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 7}",7,-5,0,0,1,1,0,0,0,0
33192,192,4,our_agent,2,2,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
33193,193,4,our_agent,2,2,0,0,101,0,9,2,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",8,-6,0,0,1,0,1,4,0,0
33194,194,4,our_agent,9,4,1,0,346,0,9,2,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,3,1,0,0,1,0,0,0,0
33195,195,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 0}",10,-9,0,0,1,1,0,0,0,0
33196,196,4,our_agent,3,3,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 6}",6,-3,0,0,1,1,0,0,0,0
33197,197,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 0}",8,-4,0,0,1,1,0,0,0,0
33198,198,4,our_agent,3,3,0,0,210,0,8,2,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 6}",6,-3,0,0,1,0,1,4,0,0
33199,199,4,our_agent,5,5,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,2,1,0,0,1,0,0,0,0
33200,200,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",6,-5,0,0,1,1,0,0,0,0
33201,201,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",3,0,0,1,0,1,0,0,0,0
33202,202,4,our_agent,2,2,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",8,-6,0,0,1,1,0,0,0,0
33203,203,4,our_agent,9,4,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 0}",4,5,1,0,0,1,0,0,0,0
33204,204,4,our_agent,9,4,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",3,6,1,0,0,1,0,0,0,0
33205,205,4,our_agent,1,1,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
33206,206,4,our_agent,11,6,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 0}",1,10,1,0,0,1,0,0,0,0
33207,207,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",7,-5,0,0,1,1,0,0,0,0
33208,208,4,our_agent,3,3,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 3}",7,-4,0,0,1,1,0,0,0,0
33209,209,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,1,1,0,0,1,0,0,0,0
33210,210,4,our_agent,2,2,0,0,255,0,9,0,3,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",4,-2,0,0,1,1,0,0,0,0
33211,211,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
33212,212,4,our_agent,0,0,0,0,400,1,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 10}",10,-10,0,0,1,1,0,0,0,0
33213,213,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",9,-7,0,0,1,1,0,0,0,0
33214,214,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 0}",5,-3,0,0,1,1,0,0,0,0
33215,215,4,our_agent,5,5,0,0,268,0,9,0,3,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 0}",4,1,1,0,0,1,0,0,0,0
33216,216,4,our_agent,6,1,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,2,1,0,0,1,0,0,0,0
33217,217,4,our_agent,3,3,0,0,68,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 4}",6,-3,0,0,1,0,1,4,0,0
33218,218,4,our_agent,7,2,1,0,400,0,8,2,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 9}",9,-2,0,0,1,1,0,0,0,0
33219,219,4,our_agent,7,2,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,4,1,0,0,1,0,0,0,0
33220,220,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",4,-1,0,0,1,1,0,0,0,0
33221,221,4,our_agent,4,4,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",3,1,1,0,0,1,0,0,0,0
33222,222,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",5,-3,0,0,1,1,0,0,0,0
33223,223,4,our_agent,3,3,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,0,0,1,0,1,0,0,0,0
33224,224,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",6,-3,0,0,1,1,0,0,0,0
33225,225,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,1,1,0,0,1,0,0,0,0
33226,226,4,our_agent,3,3,0,0,113,0,9,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",7,-4,0,0,1,0,1,4,0,0
33227,227,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-2,0,0,1,1,0,0,0,0
33228,228,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",8,-8,0,0,1,1,0,0,0,0
33229,229,4,our_agent,3,3,0,0,400,1,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",4,-1,0,0,1,1,0,0,0,0
33230,230,4,our_agent,0,0,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",5,-5,0,0,1,1,0,0,0,0
33231,231,4,our_agent,2,2,0,0,96,0,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-4,0,0,1,0,1,3,0,0
33232,232,4,our_agent,1,1,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-3,0,0,1,1,0,0,0,0
33233,233,4,our_agent,6,6,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",2,4,1,0,0,1,0,0,0,0
33234,234,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,1,1,0,0,1,0,0,0,0
33235,235,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,-3,0,0,1,1,0,0,0,0
33236,236,4,our_agent,9,4,1,0,249,0,9,1,3,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",3,6,1,0,0,1,0,0,0,0
33237,237,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
33238,238,4,our_agent,1,1,0,0,104,2,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 3}",9,-8,0,0,1,0,1,3,0,0
33239,239,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",3,0,0,1,0,1,0,0,0,0
33240,240,4,our_agent,3,3,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",9,-6,0,0,1,1,0,0,0,0
33241,241,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
33242,242,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 0}",7,-3,0,0,1,1,0,0,0,0
33243,243,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-3,0,0,1,1,0,0,0,0
33244,244,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",8,-6,0,0,1,1,0,0,0,0
33245,245,4,our_agent,0,0,0,0,112,1,9,2,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 3}",8,-8,0,0,1,0,1,4,0,0
33246,246,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
33247,247,4,our_agent,2,2,0,0,400,1,9,1,0,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",10,-8,0,0,1,1,0,0,0,0
33248,248,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
33249,249,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",5,2,1,0,0,1,0,0,0,0
33250,250,4,our_agent,6,1,1,0,400,0,9,2,0,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 9}",9,-3,0,0,1,1,0,0,0,0
33251,251,4,our_agent,8,3,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,6,1,0,0,1,0,0,0,0
33252,252,4,our_agent,3,3,0,0,400,1,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,1,1,0,0,1,0,0,0,0
33253,253,4,our_agent,6,1,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",5,1,1,0,0,1,0,0,0,0
33254,254,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-3,0,0,1,1,0,0,0,0
33255,255,4,our_agent,1,1,0,0,54,0,9,3,0,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 9}",9,-8,0,0,1,0,1,4,0,0
33256,256,4,our_agent,7,7,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 0}",1,6,1,0,0,1,0,0,0,0
33257,257,4,our_agent,7,2,1,0,400,0,9,2,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 1}",10,-3,0,0,1,1,0,0,0,0
33258,258,4,our_agent,2,2,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,1,0,0
33259,259,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",8,-6,0,0,1,1,0,0,0,0
33260,260,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",4,-2,0,0,1,1,0,0,0,0
33261,261,4,our_agent,1,1,0,0,126,0,8,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-6,0,0,1,0,1,4,0,0
33262,262,4,our_agent,3,3,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-4,0,0,1,1,0,0,0,0
33263,263,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 9}",9,-9,0,0,1,1,0,0,0,0
33264,264,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",6,-3,0,0,1,1,0,0,0,0
33265,265,4,our_agent,9,4,1,0,400,1,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,7,1,0,0,1,0,0,0,0
33266,266,4,our_agent,5,5,0,0,400,2,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,3,1,0,0,1,0,0,0,0
33267,267,4,our_agent,6,1,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,2,1,0,0,1,0,0,0,0
33268,268,4,our_agent,3,3,0,0,276,0,9,0,3,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,0
33269,269,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",5,-3,0,0,1,1,0,0,0,0
33270,270,4,our_agent,8,3,1,0,175,1,9,3,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 14, ""rule_based_agent_2"": 1}",14,-6,0,0,1,0,1,4,0,0
33271,271,4,our_agent,5,5,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",2,3,1,0,0,1,0,0,0,0
33272,272,4,our_agent,6,1,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",4,2,1,0,0,1,0,0,0,0
