seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss,survived,died,fallback_steps,optimistic_fallback_steps,coin_preference_steps
35136,136,4,our_agent,3,3,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",3,0,0,1,0,1,0,0,0,0
35137,137,4,our_agent,1,1,0,0,75,1,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",6,-5,0,0,1,0,1,4,0,0
35138,138,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
35139,139,4,our_agent,1,1,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 3}",8,-7,0,0,1,1,0,0,0,0
35140,140,4,our_agent,13,3,2,0,400,1,9,2,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,10,1,0,0,1,0,0,0,0
35141,141,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-1,0,0,1,1,0,0,0,0
35142,142,4,our_agent,2,2,0,0,400,1,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 8}",8,-6,0,0,1,1,0,0,0,0
35143,143,4,our_agent,4,4,0,0,400,0,8,0,3,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,1,1,0,0,1,0,0,0,0
35144,144,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,2,0,0
35145,145,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",5,-2,0,0,1,1,0,0,0,0
35146,146,4,our_agent,2,2,0,0,75,0,9,2,2,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 1}",8,-6,0,0,1,0,1,4,0,0
35147,147,4,our_agent,3,3,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 0}",10,-7,0,0,1,1,0,0,0,0
35148,148,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",6,-6,0,0,1,1,0,0,0,0
35149,149,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",3,2,1,0,0,1,0,0,0,0
35150,150,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,0
35151,151,4,our_agent,2,2,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 9}",9,-7,0,0,1,1,0,0,0,0
35152,152,4,our_agent,3,3,0,0,400,3,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,0,0,1,0,1,0,0,0,0
35153,153,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
35154,154,4,our_agent,4,4,0,0,253,1,9,2,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 13}",13,-9,0,0,1,0,1,3,0,0
35155,155,4,our_agent,1,1,0,0,400,1,9,1,2,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",6,-5,0,0,1,1,0,0,0,0
35156,156,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-3,0,0,1,1,0,0,0,0
35157,157,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,2,1,0,0,1,0,0,0,0
35158,158,4,our_agent,2,2,0,0,104,1,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 8}",8,-6,0,0,1,0,1,4,0,0
35159,159,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 4}",7,-5,0,0,1,1,0,0,0,0
35160,160,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,3,1,0,0,1,0,0,0,0
35161,161,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-2,0,0,1,1,0,0,0,0
35162,162,4,our_agent,3,3,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",7,-4,0,0,1,1,0,0,0,0
35163,163,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-3,0,0,1,1,0,0,0,0
35164,164,4,our_agent,8,3,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,5,1,0,0,1,0,0,0,0
35165,165,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-5,0,0,1,1,0,0,0,0
35166,166,4,our_agent,3,3,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",7,-4,0,0,1,1,0,0,0,0
35167,167,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-6,0,0,1,1,0,1,0,0
35168,168,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
35169,169,4,our_agent,2,2,0,0,83,0,9,2,2,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 4}",8,-6,0,0,1,0,1,4,0,0
35170,170,4,our_agent,1,1,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,-3,0,0,1,1,0,0,0,0
35171,171,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",4,-2,0,0,1,1,0,0,0,0
35172,172,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",5,-3,0,0,1,1,0,0,0,0
35173,173,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",4,-2,0,0,1,1,0,0,0,0
35174,174,4,our_agent,8,3,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,5,1,0,0,1,0,0,0,0
35175,175,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",3,0,0,1,0,1,0,0,0,0
35176,176,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",4,-1,0,0,1,1,0,0,0,0
35177,177,4,our_agent,1,1,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-6,0,0,1,1,0,0,0,0
35178,178,4,our_agent,1,1,0,0,400,0,7,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,-2,0,0,1,1,0,0,0,0
35179,179,4,our_agent,5,5,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,2,1,0,0,1,0,0,0,0
35180,180,4,our_agent,8,3,1,0,125,0,9,2,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 8}",8,0,0,1,0,0,1,2,0,0
35181,181,4,our_agent,5,5,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",6,-1,0,0,1,1,0,0,0,0
35182,182,4,our_agent,2,2,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-5,0,0,1,1,0,0,0,0
35183,183,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,0
35184,184,4,our_agent,9,4,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,6,1,0,0,1,0,0,0,0
35185,185,4,our_agent,6,1,1,0,259,1,9,2,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 2}",10,-4,0,0,1,0,1,4,0,0
35186,186,4,our_agent,7,2,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",4,3,1,0,0,1,0,0,0,0
35187,187,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,2,1,0,0,1,0,0,0,0
35188,188,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-3,0,0,1,1,0,0,0,0
35189,189,4,our_agent,7,2,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",4,3,1,0,0,1,0,0,0,0
35190,190,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 7}",7,-5,0,0,1,1,0,0,0,0
35191,191,4,our_agent,4,4,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,2,1,0,0,1,0,0,0,0
35192,192,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 2}",7,-5,0,0,1,1,0,0,0,0
35193,193,4,our_agent,2,2,0,0,400,1,7,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
35194,194,4,our_agent,18,3,3,0,400,0,9,3,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",3,15,1,0,0,1,0,0,0,0
35195,195,4,our_agent,7,2,1,0,400,2,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,3,1,0,0,1,0,0,0,0
35196,196,4,our_agent,2,2,0,0,95,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-6,0,0,1,0,1,4,0,0
35197,197,4,our_agent,5,5,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,2,1,0,0,1,0,0,0,0
35198,198,4,our_agent,2,2,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 1}",9,-7,0,0,1,1,0,0,0,0
35199,199,4,our_agent,4,4,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 9}",9,-5,0,0,1,1,0,0,0,0
35200,200,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
35201,201,4,our_agent,6,6,0,0,400,0,9,2,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 5}",6,0,0,1,0,1,0,0,0,0
35202,202,4,our_agent,7,2,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,4,1,0,0,1,0,0,0,0
35203,203,4,our_agent,7,2,1,0,258,0,9,2,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 8}",8,-1,0,0,1,1,0,0,0,0
35204,204,4,our_agent,5,5,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,3,1,0,0,1,0,0,0,0
35205,205,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,-2,0,0,1,1,0,0,0,0
35206,206,4,our_agent,11,1,2,0,400,0,8,2,0,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",5,6,1,0,0,1,0,0,0,0
35207,207,4,our_agent,7,2,1,0,400,1,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 5}",5,2,1,0,0,1,0,0,0,0
35208,208,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,0
35209,209,4,our_agent,8,3,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",4,4,1,0,0,1,0,0,0,0
35210,210,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",4,-2,0,0,1,1,0,0,0,0
35211,211,4,our_agent,2,2,0,0,157,1,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 1}",7,-5,0,0,1,0,1,3,0,0
35212,212,4,our_agent,3,3,0,0,400,2,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,-5,0,0,1,1,0,0,0,0
35213,213,4,our_agent,7,7,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 0}",2,5,1,0,0,1,0,0,0,0
35214,214,4,our_agent,2,2,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,-2,0,0,1,1,0,0,0,0
35215,215,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,0
35216,216,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
35217,217,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-4,0,0,1,1,0,0,0,0
35218,218,4,our_agent,2,2,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",6,-4,0,0,1,1,0,0,0,0
35219,219,4,our_agent,3,3,0,0,400,2,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,0,0,1,0,1,0,0,0,0
35220,220,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 1}",9,-7,0,0,1,1,0,0,0,0
35221,221,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
35222,222,4,our_agent,2,2,0,0,293,1,9,2,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-5,0,0,1,0,1,4,0,0
35223,223,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-2,0,0,1,1,0,1,0,0
35224,224,4,our_agent,10,5,1,0,400,1,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,8,1,0,0,1,0,0,0,0
35225,225,4,our_agent,2,2,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
35226,226,4,our_agent,5,5,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",2,3,1,0,0,1,0,0,0,0
35227,227,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",8,-4,0,0,1,1,0,0,0,0
35228,228,4,our_agent,6,1,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 5}",5,1,1,0,0,1,0,0,0,0
35229,229,4,our_agent,0,0,0,0,105,1,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 3}",8,-8,0,0,1,0,1,4,0,0
35230,230,4,our_agent,1,1,0,0,180,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 1}",8,-7,0,0,1,0,1,4,0,0
35231,231,4,our_agent,5,5,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,-3,0,0,1,1,0,0,0,0
35232,232,4,our_agent,6,6,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,4,1,0,0,1,0,1,0,0
35233,233,4,our_agent,9,4,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,7,1,0,0,1,0,0,0,0
35234,234,4,our_agent,5,5,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,3,1,0,0,1,0,0,0,0
35235,235,4,our_agent,1,1,0,0,199,1,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 2}",9,-8,0,0,1,0,1,4,0,0
35236,236,4,our_agent,3,3,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",6,-3,0,0,1,1,0,0,0,0
35237,237,4,our_agent,7,2,1,0,400,1,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,4,1,0,0,1,0,0,0,0
35238,238,4,our_agent,3,3,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-4,0,0,1,1,0,0,0,0
35239,239,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",3,0,0,1,0,1,0,1,0,0
35240,240,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,4,1,0,0,1,0,0,0,0
35241,241,4,our_agent,7,2,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 0}",6,1,1,0,0,1,0,0,0,0
35242,242,4,our_agent,5,5,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 6}",6,-1,0,0,1,1,0,0,0,0
35243,243,4,our_agent,3,3,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,1,1,0,0,1,0,0,0,0
35244,244,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
35245,245,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
35246,246,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-2,0,0,1,1,0,0,0,0
35247,247,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",4,-2,0,0,1,1,0,0,0,0
35248,248,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",4,-3,0,0,1,1,0,0,0,0
35249,249,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",8,-6,0,0,1,1,0,0,0,0
35250,250,4,our_agent,5,0,1,0,400,1,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,2,1,0,0,1,0,1,0,0
35251,251,4,our_agent,2,2,0,0,85,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 3}",7,-5,0,0,1,0,1,4,0,0
35252,252,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
35253,253,4,our_agent,3,3,0,0,228,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 2}",9,-6,0,0,1,0,1,4,0,0
35254,254,4,our_agent,3,3,0,0,400,0,9,0,3,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",3,0,0,1,0,1,0,0,0,0
35255,255,4,our_agent,9,4,1,0,400,0,9,2,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",7,2,1,0,0,1,0,0,0,0
35256,256,4,our_agent,8,3,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 0}",6,2,1,0,0,1,0,0,0,0
35257,257,4,our_agent,3,3,0,0,147,1,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 1}",8,-5,0,0,1,0,1,3,0,0
35258,258,4,our_agent,2,2,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
35259,259,4,our_agent,2,2,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",4,-2,0,0,1,1,0,0,0,0
35260,260,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,0,0,1,0,1,0,1,0,0
35261,261,4,our_agent,1,1,0,0,400,4,8,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 6}",6,-5,0,0,1,1,0,0,0,0
35262,262,4,our_agent,3,3,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",3,0,0,1,0,1,0,0,0,0
35263,263,4,our_agent,8,3,1,0,400,1,9,2,0,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",8,0,0,1,0,1,0,0,0,0
35264,264,4,our_agent,0,0,0,0,400,0,9,2,0,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",9,-9,0,0,1,1,0,0,0,0
35265,265,4,our_agent,7,2,1,0,130,0,9,3,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 10}",10,-3,0,0,1,0,1,4,0,0
35266,266,4,our_agent,5,5,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,3,1,0,0,1,0,0,0,0
35267,267,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,1,1,0,0,1,0,0,0,0
35268,268,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
35269,269,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 0}",3,2,1,0,0,1,0,0,0,0
35270,270,4,our_agent,0,0,0,0,114,1,9,1,2,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",10,-10,0,0,1,0,1,4,0,0
35271,271,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 3}",7,-5,0,0,1,1,0,0,0,0
35272,272,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",3,0,0,1,0,1,0,0,0,0
