seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss,survived,died,fallback_steps,optimistic_fallback_steps,coin_preference_steps
36136,136,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-3,0,0,1,1,0,0,0,0
36137,137,4,our_agent,0,0,0,0,141,2,9,2,2,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",10,-10,0,0,1,0,1,3,0,0
36138,138,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",7,-7,0,0,1,1,0,0,0,0
36139,139,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 3}",9,-9,0,0,1,1,0,0,0,0
36140,140,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",8,-8,0,0,1,1,0,0,0,0
36141,141,4,our_agent,0,0,0,0,400,2,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-3,0,0,1,1,0,0,0,0
36142,142,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
36143,143,4,our_agent,0,0,0,0,400,0,8,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 10}",10,-10,0,0,1,1,0,0,0,0
36144,144,4,our_agent,6,1,1,0,400,1,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 5}",5,1,1,0,0,1,0,0,0,0
36145,145,4,our_agent,2,2,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,1,0,0
36146,146,4,our_agent,0,0,0,0,110,1,9,2,1,"{""rule_based_agent_0"": 12, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",12,-12,0,0,1,0,1,2,0,0
36147,147,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 6}",6,-5,0,0,1,1,0,0,0,0
36148,148,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36149,149,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
36150,150,4,our_agent,1,1,0,0,400,0,8,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-7,0,0,1,1,0,0,0,0
36151,151,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 6}",6,-6,0,0,1,1,0,0,0,0
36152,152,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,-3,0,0,1,1,0,0,0,0
36153,153,4,our_agent,0,0,0,0,400,0,9,2,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 2}",10,-10,0,0,1,1,0,0,0,0
36154,154,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 3}",5,-4,0,0,1,1,0,0,0,0
36155,155,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36156,156,4,our_agent,5,0,1,0,400,0,7,2,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 2}",9,-4,0,0,1,1,0,0,0,0
36157,157,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",9,-9,0,0,1,1,0,0,0,0
36158,158,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,-5,0,0,1,1,0,0,0,0
36159,159,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-4,0,0,1,1,0,0,0,0
36160,160,4,our_agent,0,0,0,0,400,1,8,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",5,-5,0,0,1,1,0,0,0,0
36161,161,4,our_agent,0,0,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-8,0,0,1,1,0,0,0,0
36162,162,4,our_agent,0,0,0,0,400,0,9,3,1,"{""rule_based_agent_0"": 11, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 12}",12,-12,0,0,1,1,0,0,0,0
36163,163,4,our_agent,5,0,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 6}",6,-1,0,0,1,1,0,0,0,0
36164,164,4,our_agent,5,0,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-1,0,0,1,1,0,0,0,0
36165,165,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-3,0,0,1,1,0,0,0,0
36166,166,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36167,167,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 12, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",12,-12,0,0,1,1,0,0,0,0
36168,168,4,our_agent,0,0,0,0,111,0,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-6,0,0,1,0,1,4,0,0
36169,169,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,-2,0,0,1,1,0,1,0,0
36170,170,4,our_agent,0,0,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-8,0,0,1,1,0,0,0,0
36171,171,4,our_agent,6,1,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,3,1,0,0,1,0,0,0,0
36172,172,4,our_agent,5,0,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,1,1,0,0,1,0,0,0,0
36173,173,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 1}",7,-6,0,0,1,1,0,0,0,0
36174,174,4,our_agent,0,0,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 10}",10,-10,0,0,1,1,0,0,0,0
36175,175,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",8,-7,0,0,1,1,0,0,0,0
36176,176,4,our_agent,0,0,0,0,400,0,9,0,3,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",6,-6,0,0,1,1,0,0,0,0
36177,177,4,our_agent,0,0,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",8,-8,0,0,1,1,0,0,0,0
36178,178,4,our_agent,0,0,0,0,400,0,8,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",5,-5,0,0,1,1,0,0,0,0
36179,179,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",4,-4,0,0,1,1,0,0,0,0
36180,180,4,our_agent,0,0,0,0,219,1,9,2,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 2}",9,-9,0,0,1,0,1,4,0,0
36181,181,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 11}",11,-10,0,0,1,1,0,0,0,0
36182,182,4,our_agent,0,0,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-4,0,0,1,1,0,0,0,0
36183,183,4,our_agent,0,0,0,0,400,0,8,1,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 9}",9,-9,0,0,1,1,0,0,0,0
36184,184,4,our_agent,6,1,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,2,1,0,0,1,0,0,0,0
36185,185,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 6}",6,-6,0,0,1,1,0,0,0,0
36186,186,4,our_agent,6,1,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,2,1,0,0,1,0,0,0,0
36187,187,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,-4,0,0,1,1,0,0,0,0
36188,188,4,our_agent,2,2,0,0,400,0,9,2,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 9}",9,-7,0,0,1,1,0,0,0,0
36189,189,4,our_agent,1,1,0,0,147,0,9,2,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",9,-8,0,0,1,0,1,4,0,0
36190,190,4,our_agent,3,3,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 5}",6,-3,0,0,1,1,0,0,0,0
36191,191,4,our_agent,0,0,0,0,400,1,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 5}",5,-5,0,0,1,1,0,0,0,0
36192,192,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 6}",6,-5,0,0,1,1,0,0,0,0
36193,193,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 6}",6,-5,0,0,1,1,0,0,0,0
36194,194,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",6,-6,0,0,1,1,0,0,0,0
36195,195,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",9,-8,0,0,1,1,0,0,0,0
36196,196,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 6}",6,-6,0,0,1,1,0,0,0,0
36197,197,4,our_agent,5,0,1,0,400,0,7,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",4,1,1,0,0,1,0,0,0,0
36198,198,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,-5,0,0,1,1,0,0,0,0
36199,199,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 0}",8,-7,0,0,1,1,0,0,0,0
36200,200,4,our_agent,2,2,0,0,400,0,9,0,3,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",4,-2,0,0,1,1,0,0,0,0
36201,201,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 7}",7,-6,0,0,1,1,0,0,0,0
36202,202,4,our_agent,5,0,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,1,1,0,0,1,0,0,0,0
36203,203,4,our_agent,1,1,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
36204,204,4,our_agent,0,0,0,0,400,0,7,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 7}",7,-7,0,0,1,1,0,0,0,0
36205,205,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 11, ""rule_based_agent_2"": 2}",11,-11,0,0,1,1,0,0,0,0
36206,206,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",4,-3,0,0,1,1,0,0,0,0
36207,207,4,our_agent,2,2,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
36208,208,4,our_agent,5,0,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,0,0,1,0,1,0,0,0,0
36209,209,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 2}",10,-10,0,0,1,1,0,0,0,0
36210,210,4,our_agent,5,0,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-1,0,0,1,1,0,0,0,0
36211,211,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,-4,0,0,1,1,0,0,0,0
36212,212,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 2}",7,-7,0,0,1,1,0,0,0,0
36213,213,4,our_agent,1,1,0,0,96,0,9,2,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 6}",9,-8,0,0,1,0,1,4,0,0
36214,214,4,our_agent,0,0,0,0,400,0,7,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,-4,0,0,1,1,0,0,0,0
36215,215,4,our_agent,2,2,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 0}",8,-6,0,0,1,1,0,0,0,0
36216,216,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 9}",9,-8,0,0,1,1,0,0,0,0
36217,217,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",5,-5,0,0,1,1,0,0,0,0
36218,218,4,our_agent,0,0,0,0,400,0,9,2,0,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 6}",7,-7,0,0,1,1,0,0,0,0
36219,219,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
36220,220,4,our_agent,0,0,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 9}",9,-9,0,0,1,1,0,0,0,0
36221,221,4,our_agent,1,1,0,0,400,0,7,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",3,-2,0,0,1,1,0,0,0,0
36222,222,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",4,-4,0,0,1,1,0,0,0,0
36223,223,4,our_agent,0,0,0,0,400,0,8,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,-5,0,0,1,1,0,0,0,0
36224,224,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 3}",6,-6,0,0,1,1,0,0,0,0
36225,225,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36226,226,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-4,0,0,1,1,0,0,0,0
36227,227,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 5}",7,-6,0,0,1,1,0,0,0,0
36228,228,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",4,-3,0,0,1,1,0,0,0,0
36229,229,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-3,0,0,1,1,0,0,0,0
36230,230,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36231,231,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,-6,0,0,1,1,0,0,0,0
36232,232,4,our_agent,0,0,0,0,136,1,9,2,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 14}",14,-14,0,0,1,0,1,3,0,0
36233,233,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 6}",6,-6,0,0,1,1,0,0,0,0
36234,234,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-6,0,0,1,1,0,0,0,0
36235,235,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36236,236,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 10}",10,-10,0,0,1,1,0,0,0,0
36237,237,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 5}",5,-5,0,0,1,1,0,0,0,0
36238,238,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-3,0,0,1,1,0,0,0,0
36239,239,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-8,0,0,1,1,0,0,0,0
36240,240,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 2}",9,-9,0,0,1,1,0,0,0,0
36241,241,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",5,-4,0,0,1,1,0,0,0,0
36242,242,4,our_agent,0,0,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 3}",5,-5,0,0,1,1,0,0,0,0
36243,243,4,our_agent,6,1,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,2,1,0,0,1,0,0,0,0
36244,244,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 6}",6,-6,0,0,1,1,0,0,0,0
36245,245,4,our_agent,5,0,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,2,1,0,0,1,0,0,0,0
36246,246,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-6,0,0,1,1,0,0,0,0
36247,247,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-3,0,0,1,1,0,0,0,0
36248,248,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 3}",5,-5,0,0,1,1,0,0,0,0
36249,249,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,-3,0,0,1,1,0,0,0,0
36250,250,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",9,-9,0,0,1,1,0,0,0,0
36251,251,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,1,1,0,0,1,0,0,0,0
36252,252,4,our_agent,5,0,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 4}",4,1,1,0,0,1,0,0,0,0
36253,253,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 0}",8,-7,0,0,1,1,0,0,0,0
36254,254,4,our_agent,5,0,1,0,400,0,9,2,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 8}",8,-3,0,0,1,1,0,0,0,0
36255,255,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 3}",7,-7,0,0,1,1,0,0,0,0
36256,256,4,our_agent,0,0,0,0,378,1,9,2,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 15, ""rule_based_agent_2"": 1}",15,-15,0,0,1,0,1,3,0,0
36257,257,4,our_agent,2,2,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 7}",7,-5,0,0,1,1,0,0,0,0
36258,258,4,our_agent,0,0,0,0,400,2,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,-4,0,0,1,1,0,0,0,0
36259,259,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
36260,260,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 0}",9,-8,0,0,1,1,0,0,0,0
36261,261,4,our_agent,6,1,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",5,1,1,0,0,1,0,0,0,0
36262,262,4,our_agent,0,0,0,0,400,0,8,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 4}",6,-6,0,0,1,1,0,0,0,0
36263,263,4,our_agent,7,2,1,0,400,0,8,2,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",7,0,0,1,0,1,0,0,0,0
36264,264,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",5,-5,0,0,1,1,0,0,0,0
36265,265,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",6,-6,0,0,1,1,0,0,0,0
36266,266,4,our_agent,0,0,0,0,400,0,3,0,3,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",1,-1,0,0,1,1,0,0,0,0
36267,267,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",9,-9,0,0,1,1,0,0,0,0
36268,268,4,our_agent,0,0,0,0,400,1,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36269,269,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
36270,270,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 9}",9,-8,0,0,1,1,0,0,0,0
36271,271,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",5,-5,0,0,1,1,0,0,0,0
36272,272,4,our_agent,0,0,0,0,107,2,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-7,0,0,1,0,1,2,0,0
